store_id,item_id,holding_cost
WI,HOUSEHOLD_1_200,0.396
WI,HOUSEHOLD_1_201,0.968
WI,HOUSEHOLD_1_202,0.396
WI,HOUSEHOLD_1_203,0.994
WI,HOUSEHOLD_1_204,0.376
WI,HOUSEHOLD_1_205,1.194
WI,HOUSEHOLD_1_206,0.894
WI,HOUSEHOLD_1_207,1.594
WI,HOUSEHOLD_1_208,0.186
WI,HOUSEHOLD_1_209,0.724
WI,HOUSEHOLD_1_210,0.894
WI,HOUSEHOLD_1_211,0.764
WI,HOUSEHOLD_1_212,1.044
WI,HOUSEHOLD_1_213,0.896
WI,HOUSEHOLD_1_214,0.374
WI,HOUSEHOLD_1_215,0.424
WI,HOUSEHOLD_1_216,2.394
WI,HOUSEHOLD_1_217,0.394
WI,HOUSEHOLD_1_218,0.396
WI,HOUSEHOLD_1_219,1.396
WI,HOUSEHOLD_1_220,0.394
WI,HOUSEHOLD_1_221,2.394
WI,HOUSEHOLD_1_222,2.094
WI,HOUSEHOLD_1_223,1.894
WI,HOUSEHOLD_1_224,1.794
WI,HOUSEHOLD_1_225,0.328
WI,HOUSEHOLD_1_226,0.596
WI,HOUSEHOLD_1_227,0.546
WI,HOUSEHOLD_1_228,1.774
WI,HOUSEHOLD_1_229,0.476
WI,HOUSEHOLD_1_230,0.584
WI,HOUSEHOLD_1_231,0.596
WI,HOUSEHOLD_1_232,0.794
WI,HOUSEHOLD_1_233,2.394
WI,HOUSEHOLD_1_234,0.194
WI,HOUSEHOLD_1_235,0.664
WI,HOUSEHOLD_1_236,0.474
WI,HOUSEHOLD_1_237,1.176
WI,HOUSEHOLD_1_238,0.496
WI,HOUSEHOLD_1_239,0.794
WI,HOUSEHOLD_1_241,1.588
WI,HOUSEHOLD_1_242,0.976
WI,HOUSEHOLD_1_243,0.394
WI,HOUSEHOLD_1_244,0.676
WI,HOUSEHOLD_1_245,0.496
WI,HOUSEHOLD_1_246,0.796
WI,HOUSEHOLD_1_247,0.194
WI,HOUSEHOLD_1_248,1.794
WI,HOUSEHOLD_1_249,1.594
WI,HOUSEHOLD_1_250,0.536
WI,HOUSEHOLD_1_251,0.396
WI,HOUSEHOLD_1_252,1.894
WI,HOUSEHOLD_1_253,0.724
WI,HOUSEHOLD_1_254,0.196
WI,HOUSEHOLD_1_255,1.774
WI,HOUSEHOLD_1_256,1.194
WI,HOUSEHOLD_1_257,0.994
WI,HOUSEHOLD_1_258,0.594
WI,HOUSEHOLD_1_259,2.088
WI,HOUSEHOLD_1_260,0.594
WI,HOUSEHOLD_1_261,1.194
WI,HOUSEHOLD_1_262,0.194
WI,HOUSEHOLD_1_263,1.596
WI,HOUSEHOLD_1_264,1.394
WI,HOUSEHOLD_1_265,0.892
WI,HOUSEHOLD_1_266,0.2
WI,HOUSEHOLD_1_267,1.948
WI,HOUSEHOLD_1_268,1.594
WI,HOUSEHOLD_1_269,0.592
WI,HOUSEHOLD_1_270,1.996
WI,HOUSEHOLD_1_271,0.596
WI,HOUSEHOLD_1_272,2.188
WI,HOUSEHOLD_1_274,0.988
WI,HOUSEHOLD_1_275,0.594
WI,HOUSEHOLD_1_276,3.156
WI,HOUSEHOLD_1_277,0.196
WI,HOUSEHOLD_1_278,1.294
WI,HOUSEHOLD_1_279,0.194
WI,HOUSEHOLD_1_280,0.994
WI,HOUSEHOLD_1_281,0.894
WI,HOUSEHOLD_1_282,0.576
WI,HOUSEHOLD_1_283,0.296
WI,HOUSEHOLD_1_284,0.994
WI,HOUSEHOLD_1_285,0.552
WI,HOUSEHOLD_1_286,0.986
WI,HOUSEHOLD_1_287,0.926
WI,HOUSEHOLD_1_288,1.694
WI,HOUSEHOLD_1_289,0.948
WI,HOUSEHOLD_1_290,1.976
WI,HOUSEHOLD_1_291,0.752
WI,HOUSEHOLD_1_292,1.396
WI,HOUSEHOLD_1_293,2.494
WI,HOUSEHOLD_1_294,0.394
WI,HOUSEHOLD_1_295,0.596
WI,HOUSEHOLD_1_296,0.994
WI,HOUSEHOLD_1_297,1.696
WI,HOUSEHOLD_1_298,0.752
WI,HOUSEHOLD_1_299,0.994
WI,HOUSEHOLD_1_300,0.976
WI,HOUSEHOLD_1_301,0.994
WI,HOUSEHOLD_1_302,1.974
WI,HOUSEHOLD_1_303,0.188
WI,HOUSEHOLD_1_304,0.396
WI,HOUSEHOLD_1_305,0.594
WI,HOUSEHOLD_1_306,0.394
WI,HOUSEHOLD_1_307,0.574
WI,HOUSEHOLD_1_308,1.388
WI,HOUSEHOLD_1_309,1.306
WI,HOUSEHOLD_1_310,1.594
WI,HOUSEHOLD_1_311,0.794
WI,HOUSEHOLD_1_312,0.456
WI,HOUSEHOLD_1_313,0.892
WI,HOUSEHOLD_1_314,1.596
WI,HOUSEHOLD_1_315,1.896
WI,HOUSEHOLD_1_316,0.796
WI,HOUSEHOLD_1_317,0.392
WI,HOUSEHOLD_1_318,0.5
WI,HOUSEHOLD_1_319,0.396
WI,HOUSEHOLD_1_320,0.988
WI,HOUSEHOLD_1_321,0.592
WI,HOUSEHOLD_1_322,0.574
WI,HOUSEHOLD_1_323,0.948
WI,HOUSEHOLD_1_324,1.194
WI,HOUSEHOLD_1_325,0.664
WI,HOUSEHOLD_1_326,0.976
WI,HOUSEHOLD_1_327,0.188
WI,HOUSEHOLD_1_328,0.968
WI,HOUSEHOLD_1_329,0.994
WI,HOUSEHOLD_1_330,0.484
WI,HOUSEHOLD_1_331,0.976
WI,HOUSEHOLD_1_332,1.994
WI,HOUSEHOLD_1_333,0.546
WI,HOUSEHOLD_1_334,0.196
WI,HOUSEHOLD_1_335,1.794
WI,HOUSEHOLD_1_336,0.974
WI,HOUSEHOLD_1_337,0.994
WI,HOUSEHOLD_1_338,0.796
WI,HOUSEHOLD_1_339,0.196
WI,HOUSEHOLD_1_340,0.948
WI,HOUSEHOLD_1_341,0.976
WI,HOUSEHOLD_1_342,3.594
WI,HOUSEHOLD_1_343,0.924
WI,HOUSEHOLD_1_344,1.596
WI,HOUSEHOLD_1_345,0.744
WI,HOUSEHOLD_1_346,0.846
WI,HOUSEHOLD_1_347,1.594
WI,HOUSEHOLD_1_348,0.396
WI,HOUSEHOLD_1_349,0.596
WI,HOUSEHOLD_1_350,0.596
WI,HOUSEHOLD_1_351,0.196
WI,HOUSEHOLD_1_353,0.688
WI,HOUSEHOLD_1_354,0.386
WI,HOUSEHOLD_1_355,1.694
WI,HOUSEHOLD_1_356,1.192
WI,HOUSEHOLD_1_357,2.394
WI,HOUSEHOLD_1_358,1.994
WI,HOUSEHOLD_1_359,1.094
WI,HOUSEHOLD_1_360,0.794
WI,HOUSEHOLD_1_361,0.348
WI,HOUSEHOLD_1_362,1.594
WI,HOUSEHOLD_1_363,0.594
WI,HOUSEHOLD_1_364,1.398
WI,HOUSEHOLD_1_365,0.764
WI,HOUSEHOLD_1_366,1.192
WI,HOUSEHOLD_1_367,0.794
WI,HOUSEHOLD_1_368,1.936
WI,HOUSEHOLD_1_369,0.752
WI,HOUSEHOLD_1_370,1.396
WI,HOUSEHOLD_1_371,0.988
WI,HOUSEHOLD_1_372,0.394
WI,HOUSEHOLD_1_373,0.644
WI,HOUSEHOLD_1_374,0.788
WI,HOUSEHOLD_1_375,1.594
WI,HOUSEHOLD_1_376,0.884
WI,HOUSEHOLD_1_377,1.594
WI,HOUSEHOLD_1_378,4.596
WI,HOUSEHOLD_1_379,0.194
WI,HOUSEHOLD_1_380,0.914
WI,HOUSEHOLD_1_381,0.836
WI,HOUSEHOLD_1_382,0.456
WI,HOUSEHOLD_1_383,0.696
WI,HOUSEHOLD_1_384,0.968
WI,HOUSEHOLD_1_385,0.394
WI,HOUSEHOLD_1_386,0.592
WI,HOUSEHOLD_1_387,0.592
WI,HOUSEHOLD_1_388,0.724
WI,HOUSEHOLD_1_389,0.188
WI,HOUSEHOLD_1_390,0.376
WI,HOUSEHOLD_1_393,0.396
WI,HOUSEHOLD_1_394,0.976
WI,HOUSEHOLD_1_395,0.976
WI,HOUSEHOLD_1_396,0.794
WI,HOUSEHOLD_1_397,0.556
WI,HOUSEHOLD_1_398,0.592
WI,HOUSEHOLD_1_399,0.214
WI,HOUSEHOLD_1_400,1.394
WI,HOUSEHOLD_1_401,1.774
WI,HOUSEHOLD_1_402,1.394
WI,HOUSEHOLD_1_403,0.856
WI,HOUSEHOLD_1_404,0.514
WI,HOUSEHOLD_1_405,0.596
WI,HOUSEHOLD_1_406,0.894
WI,HOUSEHOLD_1_407,1.048
WI,HOUSEHOLD_1_408,1.172
WI,HOUSEHOLD_1_409,0.596
WI,HOUSEHOLD_1_410,0.794
WI,HOUSEHOLD_1_411,0.594
WI,HOUSEHOLD_1_412,3.594
WI,HOUSEHOLD_1_413,3.994
WI,HOUSEHOLD_1_414,0.188
WI,HOUSEHOLD_1_415,2.394
WI,HOUSEHOLD_1_416,0.634
WI,HOUSEHOLD_1_417,1.096
WI,HOUSEHOLD_1_418,0.196
WI,HOUSEHOLD_1_419,1.788
WI,HOUSEHOLD_1_420,1.296
WI,HOUSEHOLD_1_421,1.094
WI,HOUSEHOLD_1_422,0.724
WI,HOUSEHOLD_1_423,0.592
WI,HOUSEHOLD_1_424,0.594
WI,HOUSEHOLD_1_425,0.394
WI,HOUSEHOLD_1_426,0.496
WI,HOUSEHOLD_1_427,1.192
WI,HOUSEHOLD_1_428,1.594
WI,HOUSEHOLD_1_429,0.596
WI,HOUSEHOLD_1_430,0.188
WI,HOUSEHOLD_1_431,1.424
WI,HOUSEHOLD_1_432,0.772
WI,HOUSEHOLD_1_433,1.794
WI,HOUSEHOLD_1_434,0.746
WI,HOUSEHOLD_1_435,1.694
WI,HOUSEHOLD_1_436,2.194
WI,HOUSEHOLD_1_437,0.656
WI,HOUSEHOLD_1_438,1.312
WI,HOUSEHOLD_1_439,0.188
WI,HOUSEHOLD_1_440,2.994
WI,HOUSEHOLD_1_441,0.594
WI,HOUSEHOLD_1_442,1.794
WI,HOUSEHOLD_1_443,0.474
WI,HOUSEHOLD_1_444,0.976
WI,HOUSEHOLD_1_445,0.376
WI,HOUSEHOLD_1_446,0.776
WI,HOUSEHOLD_1_447,0.196
WI,HOUSEHOLD_1_448,0.196
WI,HOUSEHOLD_1_449,2.994
WI,HOUSEHOLD_1_450,0.694
WI,HOUSEHOLD_1_451,1.294
WI,HOUSEHOLD_1_452,0.694
WI,HOUSEHOLD_1_453,0.396
WI,HOUSEHOLD_1_454,0.594
WI,HOUSEHOLD_1_455,0.594
WI,HOUSEHOLD_1_456,1.394
WI,HOUSEHOLD_1_457,1.994
WI,HOUSEHOLD_1_458,0.494
WI,HOUSEHOLD_1_459,0.196
WI,HOUSEHOLD_1_460,0.794
WI,HOUSEHOLD_1_461,0.194
WI,HOUSEHOLD_1_462,0.396
WI,HOUSEHOLD_1_463,0.596
WI,HOUSEHOLD_1_464,1.774
WI,HOUSEHOLD_1_465,0.196
WI,HOUSEHOLD_1_466,0.794
WI,HOUSEHOLD_1_467,2.394
WI,HOUSEHOLD_1_468,0.988
WI,HOUSEHOLD_1_469,3.994
WI,HOUSEHOLD_1_470,0.596
WI,HOUSEHOLD_1_471,0.496
WI,HOUSEHOLD_1_472,0.964
WI,HOUSEHOLD_1_473,0.396
WI,HOUSEHOLD_1_474,0.194
WI,HOUSEHOLD_1_475,0.506
WI,HOUSEHOLD_1_476,0.968
WI,HOUSEHOLD_1_477,2.484
WI,HOUSEHOLD_1_478,0.484
WI,HOUSEHOLD_1_479,1.504
WI,HOUSEHOLD_1_480,0.554
WI,HOUSEHOLD_1_481,0.994
WI,HOUSEHOLD_1_482,0.656
WI,HOUSEHOLD_1_483,0.908
WI,HOUSEHOLD_1_484,1.994
WI,HOUSEHOLD_1_485,0.594
WI,HOUSEHOLD_1_486,3.594
WI,HOUSEHOLD_1_487,0.374
WI,HOUSEHOLD_1_488,1.996
WI,HOUSEHOLD_1_489,1.994
WI,HOUSEHOLD_1_490,2.294
WI,HOUSEHOLD_1_491,1.296
WI,HOUSEHOLD_1_492,0.716
WI,HOUSEHOLD_1_493,0.546
WI,HOUSEHOLD_1_494,1.594
WI,HOUSEHOLD_1_495,0.748
WI,HOUSEHOLD_1_496,1.586
WI,HOUSEHOLD_1_497,3.094
WI,HOUSEHOLD_1_498,0.644
WI,HOUSEHOLD_1_499,0.794
WI,HOUSEHOLD_1_500,0.888
WI,HOUSEHOLD_1_501,0.794
WI,HOUSEHOLD_1_502,0.794
WI,HOUSEHOLD_1_503,0.188
WI,HOUSEHOLD_1_504,0.592
WI,HOUSEHOLD_1_505,0.474
WI,HOUSEHOLD_1_506,0.694
WI,HOUSEHOLD_1_507,0.332
WI,HOUSEHOLD_1_508,0.976
WI,HOUSEHOLD_1_509,0.574
WI,HOUSEHOLD_1_510,0.994
WI,HOUSEHOLD_1_511,1.194
WI,HOUSEHOLD_1_512,0.374
WI,HOUSEHOLD_1_513,2.094
WI,HOUSEHOLD_1_514,0.7
WI,HOUSEHOLD_1_515,0.474
WI,HOUSEHOLD_1_516,0.396
WI,HOUSEHOLD_1_517,0.196
WI,HOUSEHOLD_1_518,1.394
WI,HOUSEHOLD_1_519,0.976
WI,HOUSEHOLD_1_520,1.172
WI,HOUSEHOLD_1_521,0.188
WI,HOUSEHOLD_1_522,0.348
WI,HOUSEHOLD_1_523,4.106
WI,HOUSEHOLD_1_524,0.794
WI,HOUSEHOLD_1_525,0.794
WI,HOUSEHOLD_1_526,0.988
WI,HOUSEHOLD_1_527,1.048
WI,HOUSEHOLD_1_528,0.594
WI,HOUSEHOLD_1_529,0.594
WI,HOUSEHOLD_1_530,0.394
WI,HOUSEHOLD_1_531,1.974
WI,HOUSEHOLD_1_532,0.496
WI,HOUSEHOLD_1_533,0.894
WI,HOUSEHOLD_1_534,1.994
WI,HOUSEHOLD_1_535,1.394
WI,HOUSEHOLD_1_536,0.596
WI,HOUSEHOLD_1_537,3.196
WI,HOUSEHOLD_1_538,0.696
WI,HOUSEHOLD_1_539,0.596
WI,HOUSEHOLD_1_540,0.328
WI,HOUSEHOLD_1_541,1.594
WI,HOUSEHOLD_2_001,1.294
WI,HOUSEHOLD_2_002,0.534
WI,HOUSEHOLD_2_003,1.894
WI,HOUSEHOLD_2_004,1.134
WI,HOUSEHOLD_2_005,1.094
WI,HOUSEHOLD_2_006,0.748
WI,HOUSEHOLD_2_007,0.516
WI,HOUSEHOLD_2_008,0.496
WI,HOUSEHOLD_2_009,1.188
WI,HOUSEHOLD_2_010,1.394
WI,HOUSEHOLD_2_011,1.134
WI,HOUSEHOLD_2_012,0.994
WI,HOUSEHOLD_2_013,1.188
WI,HOUSEHOLD_2_014,1.188
WI,HOUSEHOLD_2_015,0.848
WI,HOUSEHOLD_2_016,0.374
WI,HOUSEHOLD_2_017,0.744
WI,HOUSEHOLD_2_018,1.588
WI,HOUSEHOLD_2_019,1.894
WI,HOUSEHOLD_2_020,1.694
WI,HOUSEHOLD_2_021,0.854
WI,HOUSEHOLD_2_022,1.134
WI,HOUSEHOLD_2_023,0.794
WI,HOUSEHOLD_2_024,0.444
WI,HOUSEHOLD_2_025,1.094
WI,HOUSEHOLD_2_026,0.794
WI,HOUSEHOLD_2_027,0.994
WI,HOUSEHOLD_2_028,1.188
WI,HOUSEHOLD_2_029,2.194
WI,HOUSEHOLD_2_030,0.734
WI,HOUSEHOLD_2_031,1.188
WI,HOUSEHOLD_2_032,1.572
WI,HOUSEHOLD_2_033,1.394
WI,HOUSEHOLD_2_034,2.394
WI,HOUSEHOLD_2_035,1.294
WI,HOUSEHOLD_2_036,0.794
WI,HOUSEHOLD_2_037,2.054
WI,HOUSEHOLD_2_038,1.188
WI,HOUSEHOLD_2_039,1.854
WI,HOUSEHOLD_2_040,0.794
WI,HOUSEHOLD_2_041,1.054
WI,HOUSEHOLD_2_042,0.856
WI,HOUSEHOLD_2_043,0.934
WI,HOUSEHOLD_2_044,0.696
WI,HOUSEHOLD_2_045,1.574
WI,HOUSEHOLD_2_046,1.534
WI,HOUSEHOLD_2_047,0.594
WI,HOUSEHOLD_2_048,0.714
WI,HOUSEHOLD_2_049,0.684
WI,HOUSEHOLD_2_050,1.254
WI,HOUSEHOLD_2_051,1.984
WI,HOUSEHOLD_2_052,0.994
WI,HOUSEHOLD_2_053,0.384
WI,HOUSEHOLD_2_054,0.894
WI,HOUSEHOLD_2_055,1.794
WI,HOUSEHOLD_2_056,1.1
WI,HOUSEHOLD_2_057,0.994
WI,HOUSEHOLD_2_058,1.994
WI,HOUSEHOLD_2_059,0.594
WI,HOUSEHOLD_2_060,1.596
WI,HOUSEHOLD_2_061,0.594
WI,HOUSEHOLD_2_062,0.556
WI,HOUSEHOLD_2_063,0.896
WI,HOUSEHOLD_2_064,0.774
WI,HOUSEHOLD_2_065,1.094
WI,HOUSEHOLD_2_066,1.388
WI,HOUSEHOLD_2_067,0.194
WI,HOUSEHOLD_2_068,0.576
WI,HOUSEHOLD_2_069,1.974
WI,HOUSEHOLD_2_070,0.588
WI,HOUSEHOLD_2_071,1.294
WI,HOUSEHOLD_2_072,0.516
WI,HOUSEHOLD_2_073,3.994
WI,HOUSEHOLD_2_074,0.194
WI,HOUSEHOLD_2_075,0.374
WI,HOUSEHOLD_2_076,1.794
WI,HOUSEHOLD_2_077,1.334
WI,HOUSEHOLD_2_078,1.094
WI,HOUSEHOLD_2_079,0.894
WI,HOUSEHOLD_2_080,1.796
WI,HOUSEHOLD_2_081,0.514
WI,HOUSEHOLD_2_082,0.894
WI,HOUSEHOLD_2_083,1.984
WI,HOUSEHOLD_2_084,0.734
WI,HOUSEHOLD_2_085,1.588
WI,HOUSEHOLD_2_086,0.794
WI,HOUSEHOLD_2_087,1.588
WI,HOUSEHOLD_2_088,1.394
WI,HOUSEHOLD_2_089,0.594
WI,HOUSEHOLD_2_090,1.194
WI,HOUSEHOLD_2_091,1.694
WI,HOUSEHOLD_2_092,1.188
WI,HOUSEHOLD_2_093,0.654
WI,HOUSEHOLD_2_094,1.188
WI,HOUSEHOLD_2_095,1.294
WI,HOUSEHOLD_2_096,0.694
WI,HOUSEHOLD_2_097,1.096
WI,HOUSEHOLD_2_098,0.624
WI,HOUSEHOLD_2_099,1.188
WI,HOUSEHOLD_2_100,1.574
WI,HOUSEHOLD_2_101,0.898
WI,HOUSEHOLD_2_102,0.5
WI,HOUSEHOLD_2_103,0.394
WI,HOUSEHOLD_2_104,0.988
WI,HOUSEHOLD_2_105,0.996
WI,HOUSEHOLD_2_106,1.594
WI,HOUSEHOLD_2_107,2.394
WI,HOUSEHOLD_2_108,1.794
WI,HOUSEHOLD_2_109,0.774
WI,HOUSEHOLD_2_110,0.634
WI,HOUSEHOLD_2_111,1.294
WI,HOUSEHOLD_2_112,0.794
WI,HOUSEHOLD_2_113,0.376
WI,HOUSEHOLD_2_114,1.188
WI,HOUSEHOLD_2_115,0.654
WI,HOUSEHOLD_2_116,1.134
WI,HOUSEHOLD_2_117,0.4
WI,HOUSEHOLD_2_118,0.692
WI,HOUSEHOLD_2_119,1.168
WI,HOUSEHOLD_2_120,1.588
WI,HOUSEHOLD_2_121,0.384
WI,HOUSEHOLD_2_122,1.394
WI,HOUSEHOLD_2_123,0.396
WI,HOUSEHOLD_2_124,0.994
WI,HOUSEHOLD_2_125,1.774
WI,HOUSEHOLD_2_126,1.394
WI,HOUSEHOLD_2_127,1.188
WI,HOUSEHOLD_2_128,1.188
WI,HOUSEHOLD_2_129,1.188
WI,HOUSEHOLD_2_130,1.594
WI,HOUSEHOLD_2_131,2.454
WI,HOUSEHOLD_2_132,0.394
WI,HOUSEHOLD_2_133,0.994
WI,HOUSEHOLD_2_134,1.188
WI,HOUSEHOLD_2_135,2.994
WI,HOUSEHOLD_2_136,0.894
WI,HOUSEHOLD_2_137,0.588
WI,HOUSEHOLD_2_138,1.1
WI,HOUSEHOLD_2_139,1.168
WI,HOUSEHOLD_2_140,1.394
WI,HOUSEHOLD_2_141,0.896
WI,HOUSEHOLD_2_142,0.394
WI,HOUSEHOLD_2_143,1.294
WI,HOUSEHOLD_2_144,0.848
WI,HOUSEHOLD_2_145,0.794
WI,HOUSEHOLD_2_146,1.294
WI,HOUSEHOLD_2_147,0.794
WI,HOUSEHOLD_2_148,1.188
WI,HOUSEHOLD_2_149,0.796
WI,HOUSEHOLD_2_150,1.394
WI,HOUSEHOLD_2_151,0.888
WI,HOUSEHOLD_2_152,2.594
WI,HOUSEHOLD_2_153,1.794
WI,HOUSEHOLD_2_154,0.376
WI,HOUSEHOLD_2_155,1.294
WI,HOUSEHOLD_2_156,1.394
WI,HOUSEHOLD_2_157,1.094
WI,HOUSEHOLD_2_158,2.294
WI,HOUSEHOLD_2_159,0.854
WI,HOUSEHOLD_2_160,0.854
WI,HOUSEHOLD_2_161,2.194
WI,HOUSEHOLD_2_162,0.794
WI,HOUSEHOLD_2_163,1.6
WI,HOUSEHOLD_2_164,1.694
WI,HOUSEHOLD_2_165,1.168
WI,HOUSEHOLD_2_166,1.894
WI,HOUSEHOLD_2_167,0.576
WI,HOUSEHOLD_2_168,1.388
WI,HOUSEHOLD_2_169,1.168
WI,HOUSEHOLD_2_170,0.308
WI,HOUSEHOLD_2_171,0.774
WI,HOUSEHOLD_2_172,1.294
WI,HOUSEHOLD_2_173,1.394
WI,HOUSEHOLD_2_174,0.794
WI,HOUSEHOLD_2_175,1.194
WI,HOUSEHOLD_2_176,0.994
WI,HOUSEHOLD_2_177,0.596
WI,HOUSEHOLD_2_178,1.394
WI,HOUSEHOLD_2_179,1.194
WI,HOUSEHOLD_2_180,0.568
WI,HOUSEHOLD_2_182,1.4
WI,HOUSEHOLD_2_183,0.934
WI,HOUSEHOLD_2_184,0.392
WI,HOUSEHOLD_2_185,0.666
WI,HOUSEHOLD_2_186,1.996
WI,HOUSEHOLD_2_187,0.666
WI,HOUSEHOLD_2_188,1.448
WI,HOUSEHOLD_2_189,2.896
WI,HOUSEHOLD_2_190,0.194
WI,HOUSEHOLD_2_191,0.934
WI,HOUSEHOLD_2_192,0.384
WI,HOUSEHOLD_2_193,0.988
WI,HOUSEHOLD_2_194,1.254
WI,HOUSEHOLD_2_195,2.994
WI,HOUSEHOLD_2_196,0.454
WI,HOUSEHOLD_2_197,0.794
WI,HOUSEHOLD_2_198,1.494
WI,HOUSEHOLD_2_199,0.854
WI,HOUSEHOLD_2_200,1.388
WI,HOUSEHOLD_2_201,1.094
WI,HOUSEHOLD_2_202,1.694
WI,HOUSEHOLD_2_203,0.594
WI,HOUSEHOLD_2_204,2.594
WI,HOUSEHOLD_2_205,1.168
WI,HOUSEHOLD_2_206,0.576
WI,HOUSEHOLD_2_207,1.294
WI,HOUSEHOLD_2_208,2.594
WI,HOUSEHOLD_2_209,1.694
WI,HOUSEHOLD_2_210,1.794
WI,HOUSEHOLD_2_211,4.0
WI,HOUSEHOLD_2_212,0.534
WI,HOUSEHOLD_2_213,0.194
WI,HOUSEHOLD_2_214,1.388
WI,HOUSEHOLD_2_215,0.374
WI,HOUSEHOLD_2_216,1.388
WI,HOUSEHOLD_2_217,0.574
WI,HOUSEHOLD_2_218,2.394
WI,HOUSEHOLD_2_219,0.594
WI,HOUSEHOLD_2_220,1.394
WI,HOUSEHOLD_2_221,0.554
WI,HOUSEHOLD_2_222,0.994
WI,HOUSEHOLD_2_223,2.994
WI,HOUSEHOLD_2_224,0.794
WI,HOUSEHOLD_2_225,0.194
WI,HOUSEHOLD_2_226,1.394
WI,HOUSEHOLD_2_227,0.9
WI,HOUSEHOLD_2_228,0.994
WI,HOUSEHOLD_2_229,0.994
WI,HOUSEHOLD_2_230,0.496
WI,HOUSEHOLD_2_231,0.794
WI,HOUSEHOLD_2_232,0.994
WI,HOUSEHOLD_2_233,2.294
WI,HOUSEHOLD_2_234,1.188
WI,HOUSEHOLD_2_235,1.394
WI,HOUSEHOLD_2_236,1.696
WI,HOUSEHOLD_2_237,1.188
WI,HOUSEHOLD_2_238,2.194
WI,HOUSEHOLD_2_239,0.248
WI,HOUSEHOLD_2_240,0.994
WI,HOUSEHOLD_2_241,0.996
WI,HOUSEHOLD_2_242,2.648
WI,HOUSEHOLD_2_243,0.512
WI,HOUSEHOLD_2_244,0.794
WI,HOUSEHOLD_2_245,0.394
WI,HOUSEHOLD_2_246,1.574
WI,HOUSEHOLD_2_247,0.794
WI,HOUSEHOLD_2_248,1.854
WI,HOUSEHOLD_2_249,1.574
WI,HOUSEHOLD_2_250,1.394
WI,HOUSEHOLD_2_251,0.794
WI,HOUSEHOLD_2_252,1.174
WI,HOUSEHOLD_2_253,1.096
WI,HOUSEHOLD_2_254,0.848
WI,HOUSEHOLD_2_255,1.994
WI,HOUSEHOLD_2_256,1.194
WI,HOUSEHOLD_2_257,1.188
WI,HOUSEHOLD_2_258,0.796
WI,HOUSEHOLD_2_259,1.534
WI,HOUSEHOLD_2_260,1.394
WI,HOUSEHOLD_2_261,1.394
WI,HOUSEHOLD_2_262,0.994
WI,HOUSEHOLD_2_263,1.094
WI,HOUSEHOLD_2_264,0.696
WI,HOUSEHOLD_2_265,0.994
WI,HOUSEHOLD_2_266,0.594
WI,HOUSEHOLD_2_267,0.396
WI,HOUSEHOLD_2_268,1.094
WI,HOUSEHOLD_2_269,1.994
WI,HOUSEHOLD_2_270,1.094
WI,HOUSEHOLD_2_271,0.894
WI,HOUSEHOLD_2_272,1.094
WI,HOUSEHOLD_2_273,1.054
WI,HOUSEHOLD_2_274,1.284
WI,HOUSEHOLD_2_275,0.994
WI,HOUSEHOLD_2_276,1.094
WI,HOUSEHOLD_2_277,0.666
WI,HOUSEHOLD_2_278,2.2
WI,HOUSEHOLD_2_279,0.848
WI,HOUSEHOLD_2_280,1.194
WI,HOUSEHOLD_2_281,0.894
WI,HOUSEHOLD_2_282,1.094
WI,HOUSEHOLD_2_283,1.094
WI,HOUSEHOLD_2_284,1.294
WI,HOUSEHOLD_2_285,0.934
WI,HOUSEHOLD_2_286,0.428
WI,HOUSEHOLD_2_287,0.374
WI,HOUSEHOLD_2_288,0.734
WI,HOUSEHOLD_2_289,1.194
WI,HOUSEHOLD_2_290,1.248
WI,HOUSEHOLD_2_291,0.896
WI,HOUSEHOLD_2_292,2.994
WI,HOUSEHOLD_2_293,1.394
WI,HOUSEHOLD_2_294,0.954
WI,HOUSEHOLD_2_295,1.194
WI,HOUSEHOLD_2_296,0.994
WI,HOUSEHOLD_2_297,1.094
WI,HOUSEHOLD_2_298,0.684
WI,HOUSEHOLD_2_299,0.248
WI,HOUSEHOLD_2_300,1.594
WI,HOUSEHOLD_2_301,0.394
WI,HOUSEHOLD_2_302,0.594
WI,HOUSEHOLD_2_303,1.534
WI,HOUSEHOLD_2_304,1.296
WI,HOUSEHOLD_2_305,1.054
WI,HOUSEHOLD_2_306,1.134
WI,HOUSEHOLD_2_307,1.196
WI,HOUSEHOLD_2_308,0.594
WI,HOUSEHOLD_2_309,0.496
WI,HOUSEHOLD_2_310,0.284
WI,HOUSEHOLD_2_311,1.188
WI,HOUSEHOLD_2_312,0.794
WI,HOUSEHOLD_2_313,0.394
WI,HOUSEHOLD_2_314,0.394
WI,HOUSEHOLD_2_315,1.534
WI,HOUSEHOLD_2_316,1.454
WI,HOUSEHOLD_2_317,0.888
WI,HOUSEHOLD_2_318,0.794
WI,HOUSEHOLD_2_319,0.396
WI,HOUSEHOLD_2_320,1.794
WI,HOUSEHOLD_2_321,1.054
WI,HOUSEHOLD_2_322,0.444
WI,HOUSEHOLD_2_323,0.794
WI,HOUSEHOLD_2_324,2.854
WI,HOUSEHOLD_2_325,0.654
WI,HOUSEHOLD_2_326,1.188
WI,HOUSEHOLD_2_327,0.6
WI,HOUSEHOLD_2_328,1.394
WI,HOUSEHOLD_2_329,0.594
WI,HOUSEHOLD_2_330,0.744
