store_id,item_id,sell_price
WI_1,FOODS_2_350,4.98
WI_1,FOODS_2_351,2.98
WI_1,FOODS_2_352,10.98
WI_1,FOODS_2_353,2.88
WI_1,FOODS_2_354,4.98
WI_1,FOODS_2_355,2.77
WI_1,FOODS_2_356,2.5
WI_1,FOODS_2_357,1.97
WI_1,FOODS_2_358,2.74
WI_1,FOODS_2_359,1.97
WI_1,FOODS_2_360,0.64
WI_1,FOODS_2_361,3.48
WI_1,FOODS_2_362,7.97
WI_1,FOODS_2_363,2.5
WI_1,FOODS_2_364,2.66
WI_1,FOODS_2_365,10.97
WI_1,FOODS_2_366,2.88
WI_1,FOODS_2_367,3.5
WI_1,FOODS_2_368,6.98
WI_1,FOODS_2_369,4.87
WI_1,FOODS_2_370,4.97
WI_1,FOODS_2_371,2.18
WI_1,FOODS_2_372,8.67
WI_1,FOODS_2_373,5.97
WI_1,FOODS_2_374,2.0
WI_1,FOODS_2_375,4.58
WI_1,FOODS_2_376,1.98
WI_1,FOODS_2_377,2.77
WI_1,FOODS_2_378,3.5
WI_1,FOODS_2_379,6.98
WI_1,FOODS_2_380,4.98
WI_1,FOODS_2_381,2.16
WI_1,FOODS_2_382,3.57
WI_1,FOODS_2_383,1.88
WI_1,FOODS_2_384,2.28
WI_1,FOODS_2_385,2.62
WI_1,FOODS_2_386,2.68
WI_1,FOODS_2_387,12.97
WI_1,FOODS_2_388,2.98
WI_1,FOODS_2_389,11.97
WI_1,FOODS_2_390,6.12
WI_1,FOODS_2_391,1.98
WI_1,FOODS_2_392,4.98
WI_1,FOODS_2_393,3.98
WI_1,FOODS_2_394,2.78
WI_1,FOODS_2_395,3.98
WI_1,FOODS_2_396,2.98
WI_1,FOODS_2_397,2.94
WI_1,FOODS_2_398,2.36
WI_1,FOODS_2_399,1.98
WI_1,FOODS_3_001,2.5
WI_1,FOODS_3_002,2.5
WI_1,FOODS_3_003,3.98
WI_1,FOODS_3_004,4.27
WI_1,FOODS_3_005,1.98
WI_1,FOODS_3_006,7.88
WI_1,FOODS_3_007,0.2
WI_1,FOODS_3_008,0.79
WI_1,FOODS_3_009,2.28
WI_1,FOODS_3_010,2.78
WI_1,FOODS_3_011,1.98
WI_1,FOODS_3_012,2.42
WI_1,FOODS_3_013,2.38
WI_1,FOODS_3_014,1.98
WI_1,FOODS_3_015,1.78
WI_1,FOODS_3_016,2.98
WI_1,FOODS_3_017,1.88
WI_1,FOODS_3_018,4.5
WI_1,FOODS_3_019,1.98
WI_1,FOODS_3_020,1.25
WI_1,FOODS_3_021,2.48
WI_1,FOODS_3_022,1.98
WI_1,FOODS_3_023,3.98
WI_1,FOODS_3_024,0.98
WI_1,FOODS_3_025,2.88
WI_1,FOODS_3_026,1.98
WI_1,FOODS_3_027,2.38
WI_1,FOODS_3_028,3.88
WI_1,FOODS_3_029,1.25
WI_1,FOODS_3_030,1.38
WI_1,FOODS_3_031,4.68
WI_1,FOODS_3_032,2.98
WI_1,FOODS_3_033,2.5
WI_1,FOODS_3_034,2.5
WI_1,FOODS_3_035,3.78
WI_1,FOODS_3_036,2.88
WI_1,FOODS_3_037,2.5
WI_1,FOODS_3_038,4.98
WI_1,FOODS_3_039,4.28
WI_1,FOODS_3_040,2.5
WI_1,FOODS_3_041,2.98
WI_1,FOODS_3_042,1.48
WI_1,FOODS_3_043,2.5
WI_1,FOODS_3_044,2.88
WI_1,FOODS_3_045,3.98
WI_1,FOODS_3_046,1.98
WI_1,FOODS_3_047,1.0
WI_1,FOODS_3_048,1.5
WI_1,FOODS_3_049,4.68
WI_1,FOODS_3_050,2.18
WI_1,FOODS_3_051,1.98
WI_1,FOODS_3_053,3.98
WI_1,FOODS_3_054,1.98
WI_1,FOODS_3_055,3.48
WI_1,FOODS_3_056,1.98
WI_1,FOODS_3_057,2.98
WI_1,FOODS_3_058,1.98
WI_1,FOODS_3_059,2.28
WI_1,FOODS_3_060,2.98
WI_1,FOODS_3_061,2.98
WI_1,FOODS_3_062,2.78
WI_1,FOODS_3_063,2.48
WI_1,FOODS_3_064,1.0
WI_1,FOODS_3_065,2.98
WI_1,FOODS_3_066,2.98
WI_1,FOODS_3_067,3.98
WI_1,FOODS_3_068,1.98
WI_1,FOODS_3_069,2.97
WI_1,FOODS_3_070,0.2
WI_1,FOODS_3_071,1.34
WI_1,FOODS_3_072,2.5
WI_1,FOODS_3_073,2.98
WI_1,FOODS_3_074,3.98
WI_1,FOODS_3_075,2.88
WI_1,FOODS_3_076,1.25
WI_1,FOODS_3_077,2.88
WI_1,FOODS_3_078,2.97
WI_1,FOODS_3_079,5.98
WI_1,FOODS_3_080,1.48
WI_1,FOODS_3_081,4.5
WI_1,FOODS_3_082,2.18
WI_1,FOODS_3_083,19.48
WI_1,FOODS_3_084,1.98
WI_1,FOODS_3_085,2.98
WI_1,FOODS_3_086,1.0
WI_1,FOODS_3_087,2.5
WI_1,FOODS_3_088,2.58
WI_1,FOODS_3_089,1.0
WI_1,FOODS_3_090,1.25
WI_1,FOODS_3_091,5.48
WI_1,FOODS_3_092,3.48
WI_1,FOODS_3_093,2.28
WI_1,FOODS_3_094,2.98
WI_1,FOODS_3_095,5.64
WI_1,FOODS_3_096,4.28
WI_1,FOODS_3_097,2.0
WI_1,FOODS_3_098,4.28
WI_1,FOODS_3_099,2.38
WI_1,FOODS_3_100,3.98
WI_1,FOODS_3_101,1.0
WI_1,FOODS_3_102,1.98
WI_1,FOODS_3_103,3.18
WI_1,FOODS_3_104,2.98
WI_1,FOODS_3_105,2.88
WI_1,FOODS_3_106,1.0
WI_1,FOODS_3_107,2.28
WI_1,FOODS_3_108,1.0
WI_1,FOODS_3_109,1.0
WI_1,FOODS_3_110,8.68
WI_1,FOODS_3_111,4.98
WI_1,FOODS_3_112,2.98
WI_1,FOODS_3_113,0.99
WI_1,FOODS_3_114,2.48
WI_1,FOODS_3_115,4.28
WI_1,FOODS_3_116,1.0
WI_1,FOODS_3_117,1.97
WI_1,FOODS_3_118,1.0
WI_1,FOODS_3_119,4.28
WI_1,FOODS_3_120,4.98
WI_1,FOODS_3_121,2.98
WI_1,FOODS_3_122,2.5
WI_1,FOODS_3_123,2.47
WI_1,FOODS_3_124,5.98
WI_1,FOODS_3_125,4.98
WI_1,FOODS_3_126,3.48
WI_1,FOODS_3_127,3.48
WI_1,FOODS_3_128,2.98
WI_1,FOODS_3_129,2.48
WI_1,FOODS_3_130,2.68
WI_1,FOODS_3_131,1.0
WI_1,FOODS_3_132,2.58
WI_1,FOODS_3_133,0.88
WI_1,FOODS_3_134,6.48
WI_1,FOODS_3_135,1.48
WI_1,FOODS_3_136,4.28
WI_1,FOODS_3_137,2.5
WI_1,FOODS_3_138,1.98
WI_1,FOODS_3_139,4.98
WI_1,FOODS_3_140,2.98
WI_1,FOODS_3_141,2.78
WI_1,FOODS_3_142,4.48
WI_1,FOODS_3_143,2.5
WI_1,FOODS_3_144,1.88
WI_1,FOODS_3_145,2.78
WI_1,FOODS_3_146,4.98
WI_1,FOODS_3_147,3.58
WI_1,FOODS_3_148,1.25
WI_1,FOODS_3_149,2.5
WI_1,FOODS_3_150,1.97
WI_1,FOODS_3_151,2.78
WI_1,FOODS_3_152,1.98
WI_1,FOODS_3_153,1.98
WI_1,FOODS_3_154,2.98
WI_1,FOODS_3_155,1.98
WI_1,FOODS_3_156,3.78
WI_1,FOODS_3_157,2.98
WI_1,FOODS_3_158,5.98
WI_1,FOODS_3_159,2.98
WI_1,FOODS_3_160,2.47
WI_1,FOODS_3_161,1.88
WI_1,FOODS_3_162,1.98
WI_1,FOODS_3_163,2.0
WI_1,FOODS_3_164,2.88
WI_1,FOODS_3_165,3.28
WI_1,FOODS_3_166,1.0
WI_1,FOODS_3_167,1.98
WI_1,FOODS_3_168,3.58
WI_1,FOODS_3_169,3.98
WI_1,FOODS_3_170,1.98
WI_1,FOODS_3_171,2.48
WI_1,FOODS_3_172,1.78
WI_1,FOODS_3_173,10.98
WI_1,FOODS_3_174,5.98
WI_1,FOODS_3_175,6.98
WI_1,FOODS_3_176,1.38
WI_1,FOODS_3_177,2.68
WI_1,FOODS_3_178,1.98
WI_1,FOODS_3_179,3.98
WI_1,FOODS_3_180,2.78
WI_1,FOODS_3_181,2.98
WI_1,FOODS_3_182,1.98
WI_1,FOODS_3_183,3.28
WI_1,FOODS_3_184,2.98
WI_1,FOODS_3_185,2.48
WI_1,FOODS_3_186,2.28
WI_1,FOODS_3_187,2.28
WI_1,FOODS_3_188,1.98
WI_1,FOODS_3_189,2.5
WI_1,FOODS_3_190,1.0
WI_1,FOODS_3_191,1.0
WI_1,FOODS_3_192,5.93
WI_1,FOODS_3_193,2.5
WI_1,FOODS_3_194,2.78
WI_1,FOODS_3_195,2.58
WI_1,FOODS_3_196,4.48
WI_1,FOODS_3_197,1.98
WI_1,FOODS_3_198,4.98
WI_1,FOODS_3_199,1.98
WI_1,FOODS_3_200,2.0
WI_1,FOODS_3_201,2.38
WI_1,FOODS_3_202,4.28
WI_1,FOODS_3_203,4.5
WI_1,FOODS_3_204,2.48
WI_1,FOODS_3_205,0.98
WI_1,FOODS_3_206,2.38
WI_1,FOODS_3_207,1.98
WI_1,FOODS_3_208,4.68
WI_1,FOODS_3_209,3.98
WI_1,FOODS_3_210,1.98
WI_1,FOODS_3_211,3.98
WI_1,FOODS_3_212,2.98
WI_1,FOODS_3_213,2.5
WI_1,FOODS_3_214,1.25
WI_1,FOODS_3_215,0.75
WI_1,FOODS_3_216,2.49
WI_1,FOODS_3_217,2.78
WI_1,FOODS_3_218,2.0
WI_1,FOODS_3_219,1.0
WI_1,FOODS_3_220,3.28
WI_1,FOODS_3_221,4.98
WI_1,FOODS_3_222,4.28
WI_1,FOODS_3_223,1.98
WI_1,FOODS_3_224,3.98
WI_1,FOODS_3_225,1.98
WI_1,FOODS_3_226,1.48
WI_1,FOODS_3_227,2.0
WI_1,FOODS_3_228,1.48
WI_1,FOODS_3_229,3.48
WI_1,FOODS_3_230,3.48
WI_1,FOODS_3_231,5.98
WI_1,FOODS_3_232,3.33
WI_1,FOODS_3_233,2.5
WI_1,FOODS_3_234,0.2
WI_1,FOODS_3_235,1.98
WI_1,FOODS_3_236,2.5
WI_1,FOODS_3_237,1.0
WI_1,FOODS_3_238,3.68
WI_1,FOODS_3_239,1.68
WI_1,FOODS_3_240,1.0
WI_1,FOODS_3_241,2.78
WI_1,FOODS_3_242,8.58
WI_1,FOODS_3_243,1.48
WI_1,FOODS_3_244,8.58
WI_1,FOODS_3_245,2.48
WI_1,FOODS_3_246,1.98
WI_1,FOODS_3_247,4.88
WI_1,FOODS_3_248,1.98
WI_1,FOODS_3_249,2.5
WI_1,FOODS_3_250,3.88
WI_1,FOODS_3_251,2.98
WI_1,FOODS_3_252,1.48
WI_1,FOODS_3_253,1.98
WI_1,FOODS_3_254,1.74
WI_1,FOODS_3_255,3.98
WI_1,FOODS_3_256,2.38
WI_1,FOODS_3_257,3.98
WI_1,FOODS_3_258,1.5
WI_1,FOODS_3_259,1.5
WI_1,FOODS_3_260,1.97
WI_1,FOODS_3_261,4.48
WI_1,FOODS_3_262,6.5
WI_1,FOODS_3_263,2.48
WI_1,FOODS_3_264,3.88
WI_1,FOODS_3_265,3.78
WI_1,FOODS_3_266,3.62
WI_1,FOODS_3_267,1.98
WI_1,FOODS_3_268,2.18
WI_1,FOODS_3_269,2.5
WI_1,FOODS_3_270,2.98
WI_1,FOODS_3_271,3.98
WI_1,FOODS_3_272,8.98
WI_1,FOODS_3_273,2.0
WI_1,FOODS_3_274,1.25
WI_1,FOODS_3_275,2.5
WI_1,FOODS_3_276,3.98
WI_1,FOODS_3_277,1.98
WI_1,FOODS_3_278,1.0
WI_1,FOODS_3_279,2.98
WI_1,FOODS_3_280,4.28
WI_1,FOODS_3_281,1.25
WI_1,FOODS_3_282,2.5
WI_1,FOODS_3_283,2.98
WI_1,FOODS_3_284,1.98
WI_1,FOODS_3_285,1.25
WI_1,FOODS_3_286,3.98
WI_1,FOODS_3_287,4.98
WI_1,FOODS_3_288,1.5
WI_1,FOODS_3_289,2.78
WI_1,FOODS_3_290,1.0
WI_1,FOODS_3_291,2.5
WI_1,FOODS_3_292,3.5
WI_1,FOODS_3_293,1.98
WI_1,FOODS_3_294,2.48
WI_1,FOODS_3_295,0.88
WI_1,FOODS_3_296,2.0
WI_1,FOODS_3_297,2.88
WI_1,FOODS_3_298,18.98
WI_1,FOODS_3_299,1.5
WI_1,FOODS_3_300,3.98
WI_1,FOODS_3_301,1.98
WI_1,FOODS_3_302,1.5
WI_1,FOODS_3_303,2.98
WI_1,FOODS_3_304,3.88
WI_1,FOODS_3_305,2.98
WI_1,FOODS_3_306,1.68
WI_1,FOODS_3_307,3.98
WI_1,FOODS_3_308,4.88
WI_1,FOODS_3_309,1.98
WI_1,FOODS_3_310,1.0
WI_1,FOODS_3_311,2.98
WI_1,FOODS_3_312,2.88
WI_1,FOODS_3_313,1.88
WI_1,FOODS_3_314,2.48
WI_1,FOODS_3_315,1.74
WI_1,FOODS_3_316,2.5
WI_1,FOODS_3_317,1.25
WI_1,FOODS_3_318,1.0
WI_1,FOODS_3_319,1.0
WI_1,FOODS_3_320,1.98
WI_1,FOODS_3_321,1.28
WI_1,FOODS_3_322,2.5
WI_1,FOODS_3_323,2.48
WI_1,FOODS_3_324,2.98
WI_1,FOODS_3_325,2.5
WI_1,FOODS_3_326,1.0
WI_1,FOODS_3_327,2.98
WI_1,FOODS_3_328,3.88
WI_1,FOODS_3_329,2.98
WI_1,FOODS_3_330,3.98
WI_1,FOODS_3_331,1.48
WI_1,FOODS_3_332,1.98
WI_1,FOODS_3_333,1.98
WI_1,FOODS_3_334,2.78
WI_1,FOODS_3_335,2.48
WI_1,FOODS_3_336,2.47
WI_1,FOODS_3_337,3.98
WI_1,FOODS_3_338,3.68
WI_1,FOODS_3_339,0.88
WI_1,FOODS_3_340,2.98
WI_1,FOODS_3_341,3.98
WI_1,FOODS_3_342,1.25
WI_1,FOODS_3_343,3.28
WI_1,FOODS_3_344,2.0
WI_1,FOODS_3_345,2.47
WI_1,FOODS_3_346,1.98
WI_1,FOODS_3_347,1.97
WI_1,FOODS_3_348,0.88
WI_1,FOODS_3_349,1.48
WI_1,FOODS_3_350,3.58
WI_1,FOODS_3_351,1.25
WI_1,FOODS_3_352,3.98
WI_1,FOODS_3_353,8.98
WI_1,FOODS_3_354,2.98
WI_1,FOODS_3_355,1.25
WI_1,FOODS_3_356,3.28
WI_1,FOODS_3_357,4.0
WI_1,FOODS_3_358,2.88
WI_1,FOODS_3_359,2.78
WI_1,FOODS_3_360,2.5
WI_1,FOODS_3_361,1.98
WI_1,FOODS_3_362,2.5
WI_1,FOODS_3_363,1.98
WI_1,FOODS_3_364,2.78
WI_1,FOODS_3_365,3.88
WI_1,FOODS_3_366,1.74
WI_1,FOODS_3_367,2.68
WI_1,FOODS_3_368,5.98
WI_1,FOODS_3_369,3.78
WI_1,FOODS_3_370,6.48
WI_1,FOODS_3_371,2.5
WI_1,FOODS_3_372,3.28
WI_1,FOODS_3_373,1.98
WI_1,FOODS_3_374,2.5
WI_1,FOODS_3_375,1.74
WI_1,FOODS_3_376,1.0
WI_1,FOODS_3_377,1.38
WI_1,FOODS_3_378,4.68
WI_1,FOODS_3_379,2.48
WI_1,FOODS_3_380,1.88
WI_1,FOODS_3_381,2.98
WI_1,FOODS_3_382,1.98
WI_1,FOODS_3_383,1.38
WI_1,FOODS_3_384,2.98
WI_1,FOODS_3_385,2.98
WI_1,FOODS_3_386,2.5
WI_1,FOODS_3_387,2.84
WI_1,FOODS_3_388,4.0
WI_1,FOODS_3_389,1.48
WI_1,FOODS_3_390,1.68
WI_1,FOODS_3_391,2.5
WI_1,FOODS_3_392,3.48
WI_1,FOODS_3_393,3.5
WI_1,FOODS_3_394,2.78
WI_1,FOODS_3_395,3.78
WI_1,FOODS_3_396,10.98
WI_1,FOODS_3_397,1.88
WI_1,FOODS_3_398,4.88
WI_1,FOODS_3_399,3.5
WI_1,FOODS_3_400,2.78
WI_1,FOODS_3_401,1.98
WI_1,FOODS_3_402,4.98
WI_1,FOODS_3_403,1.5
WI_1,FOODS_3_404,1.0
WI_1,FOODS_3_405,3.48
WI_1,FOODS_3_406,0.88
WI_1,FOODS_3_407,3.12
WI_1,FOODS_3_408,2.78
WI_1,FOODS_3_409,2.78
WI_1,FOODS_3_410,2.68
WI_1,FOODS_3_411,2.98
WI_1,FOODS_3_412,0.2
WI_1,FOODS_3_413,1.0
WI_1,FOODS_3_414,5.18
WI_1,FOODS_3_415,1.98
WI_1,FOODS_3_416,2.68
WI_1,FOODS_3_417,4.5
WI_1,FOODS_3_418,3.98
WI_1,FOODS_3_419,2.88
WI_1,FOODS_3_420,8.48
WI_1,FOODS_3_421,2.48
WI_1,FOODS_3_422,1.97
WI_1,FOODS_3_423,2.98
WI_1,FOODS_3_424,3.5
WI_1,FOODS_3_425,2.48
WI_1,FOODS_3_426,2.98
WI_1,FOODS_3_427,2.48
WI_1,FOODS_3_428,1.98
WI_1,FOODS_3_429,5.98
WI_1,FOODS_3_430,5.98
WI_1,FOODS_3_431,1.0
WI_1,FOODS_3_432,3.98
WI_1,FOODS_3_433,1.0
WI_1,FOODS_3_434,2.78
WI_1,FOODS_3_435,1.0
WI_1,FOODS_3_436,2.5
WI_1,FOODS_3_437,1.0
WI_1,FOODS_3_438,1.0
WI_1,FOODS_3_439,2.68
WI_1,FOODS_3_440,3.98
WI_1,FOODS_3_441,6.48
WI_1,FOODS_3_442,2.48
WI_1,FOODS_3_443,2.5
WI_1,FOODS_3_444,6.48
WI_1,FOODS_3_445,2.48
WI_1,FOODS_3_446,1.0
WI_1,FOODS_3_447,1.98
WI_1,FOODS_3_448,2.98
WI_1,FOODS_3_449,1.98
WI_1,FOODS_3_450,3.33
WI_1,FOODS_3_451,1.48
WI_1,FOODS_3_452,4.84
WI_1,FOODS_3_453,2.68
WI_1,FOODS_3_454,0.2
WI_1,FOODS_3_455,2.48
WI_1,FOODS_3_456,2.98
WI_1,FOODS_3_457,2.5
WI_1,FOODS_3_458,1.88
WI_1,FOODS_3_459,1.88
WI_1,FOODS_3_460,1.98
WI_1,FOODS_3_461,1.28
WI_1,FOODS_3_462,1.0
WI_1,FOODS_3_463,5.98
WI_1,FOODS_3_464,2.98
WI_1,FOODS_3_465,1.98
WI_1,FOODS_3_466,3.78
WI_1,FOODS_3_467,1.98
WI_1,FOODS_3_468,1.0
WI_1,FOODS_3_469,6.68
WI_1,FOODS_3_470,1.98
WI_1,FOODS_3_471,2.5
WI_1,FOODS_3_472,1.97
WI_1,FOODS_3_473,3.78
WI_1,FOODS_3_474,1.88
WI_1,FOODS_3_475,1.0
WI_1,FOODS_3_476,5.98
WI_1,FOODS_3_477,1.38
WI_1,FOODS_3_478,1.98
WI_1,FOODS_3_479,1.0
WI_1,FOODS_3_480,1.98
WI_1,FOODS_3_481,3.5
WI_1,FOODS_3_482,2.98
WI_1,FOODS_3_483,2.98
WI_1,FOODS_3_484,1.98
WI_1,FOODS_3_485,3.48
WI_1,FOODS_3_486,2.88
WI_1,FOODS_3_487,1.48
WI_1,FOODS_3_488,3.98
WI_1,FOODS_3_489,1.98
WI_1,FOODS_3_490,3.68
WI_1,FOODS_3_491,1.25
WI_1,FOODS_3_492,2.98
WI_1,FOODS_3_493,6.98
WI_1,FOODS_3_494,2.84
WI_1,FOODS_3_495,1.98
WI_1,FOODS_3_496,3.98
WI_1,FOODS_3_497,2.28
WI_1,FOODS_3_498,0.2
WI_1,FOODS_3_499,2.5
WI_1,FOODS_3_500,2.5
WI_1,FOODS_3_501,0.88
WI_1,FOODS_3_502,2.5
WI_1,FOODS_3_503,2.16
WI_1,FOODS_3_504,1.0
WI_1,FOODS_3_505,3.28
WI_1,FOODS_3_506,3.98
WI_1,FOODS_3_507,1.98
WI_1,FOODS_3_508,1.0
WI_1,FOODS_3_509,1.98
WI_1,FOODS_3_510,2.0
WI_1,FOODS_3_511,6.48
WI_1,FOODS_3_512,1.98
WI_1,FOODS_3_513,4.5
WI_1,FOODS_3_514,4.98
WI_1,FOODS_3_515,2.88
WI_1,FOODS_3_516,3.48
WI_1,FOODS_3_517,2.88
WI_1,FOODS_3_518,2.88
WI_1,FOODS_3_519,1.0
WI_1,FOODS_3_520,3.98
WI_1,FOODS_3_521,2.54
WI_1,FOODS_3_522,2.68
WI_1,FOODS_3_523,1.98
WI_1,FOODS_3_524,1.0
WI_1,FOODS_3_525,1.0
WI_1,FOODS_3_526,1.98
WI_1,FOODS_3_527,4.98
WI_1,FOODS_3_528,4.98
WI_1,FOODS_3_529,3.98
WI_1,FOODS_3_530,1.58
WI_1,FOODS_3_531,2.48
WI_1,FOODS_3_532,2.68
WI_1,FOODS_3_533,4.84
WI_1,FOODS_3_534,4.38
WI_1,FOODS_3_535,6.68
WI_1,FOODS_3_536,2.58
WI_1,FOODS_3_537,3.98
WI_1,FOODS_3_538,1.28
WI_1,FOODS_3_539,2.78
WI_1,FOODS_3_540,2.98
WI_1,FOODS_3_541,1.0
WI_1,FOODS_3_542,2.38
WI_1,FOODS_3_543,3.62
WI_1,FOODS_3_544,2.98
WI_1,FOODS_3_545,1.0
WI_1,FOODS_3_546,5.98
WI_1,FOODS_3_547,0.2
WI_1,FOODS_3_548,2.58
WI_1,FOODS_3_549,2.0
WI_1,FOODS_3_550,2.98
WI_1,FOODS_3_551,4.68
WI_1,FOODS_3_552,1.98
WI_1,FOODS_3_553,2.5
WI_1,FOODS_3_554,3.62
WI_1,FOODS_3_555,1.48
WI_1,FOODS_3_556,2.5
WI_1,FOODS_3_557,2.5
WI_1,FOODS_3_558,2.98
WI_1,FOODS_3_559,2.58
WI_1,FOODS_3_560,2.88
WI_1,FOODS_3_561,2.98
WI_1,FOODS_3_562,4.98
WI_1,FOODS_3_563,3.78
WI_1,FOODS_3_564,1.98
WI_1,FOODS_3_565,2.88
WI_1,FOODS_3_566,1.0
WI_1,FOODS_3_567,1.74
WI_1,FOODS_3_568,1.0
WI_1,FOODS_3_569,4.0
WI_1,FOODS_3_570,1.5
WI_1,FOODS_3_571,6.98
WI_1,FOODS_3_572,2.48
WI_1,FOODS_3_573,1.0
WI_1,FOODS_3_574,5.98
WI_1,FOODS_3_575,6.5
WI_1,FOODS_3_576,2.5
WI_1,FOODS_3_577,2.98
WI_1,FOODS_3_578,2.98
WI_1,FOODS_3_579,1.88
WI_1,FOODS_3_580,0.2
WI_1,FOODS_3_581,2.98
WI_1,FOODS_3_582,2.18
WI_1,FOODS_3_583,1.45
WI_1,FOODS_3_584,1.0
WI_1,FOODS_3_585,3.52
WI_1,FOODS_3_586,1.48
WI_1,FOODS_3_587,2.28
WI_1,FOODS_3_588,3.54
WI_1,FOODS_3_589,1.0
WI_1,FOODS_3_590,2.84
WI_1,FOODS_3_591,2.48
WI_1,FOODS_3_592,6.98
WI_1,FOODS_3_593,4.97
WI_1,FOODS_3_594,1.0
WI_1,FOODS_3_595,1.98
WI_1,FOODS_3_596,2.58
WI_1,FOODS_3_597,2.78
WI_1,FOODS_3_598,1.88
WI_1,FOODS_3_599,1.38
WI_1,FOODS_3_600,2.5
WI_1,FOODS_3_601,1.98
WI_1,FOODS_3_602,2.48
WI_1,FOODS_3_603,1.0
WI_1,FOODS_3_604,2.5
WI_1,FOODS_3_605,2.48
WI_1,FOODS_3_606,2.88
WI_1,FOODS_3_607,2.48
WI_1,FOODS_3_608,1.98
WI_1,FOODS_3_609,2.98
WI_1,FOODS_3_610,1.98
WI_1,FOODS_3_611,2.28
WI_1,FOODS_3_612,3.98
WI_1,FOODS_3_613,2.88
WI_1,FOODS_3_614,1.0
WI_1,FOODS_3_615,4.28
WI_1,FOODS_3_616,2.88
WI_1,FOODS_3_617,2.48
WI_1,FOODS_3_618,1.98
WI_1,FOODS_3_619,2.68
WI_1,FOODS_3_620,5.48
WI_1,FOODS_3_621,1.5
WI_1,FOODS_3_622,2.38
WI_1,FOODS_3_623,2.98
WI_1,FOODS_3_624,2.48
WI_1,FOODS_3_625,2.98
WI_1,FOODS_3_626,3.98
WI_1,FOODS_3_627,2.78
WI_1,FOODS_3_628,4.48
WI_1,FOODS_3_629,5.64
WI_1,FOODS_3_630,2.47
WI_1,FOODS_3_631,3.28
WI_1,FOODS_3_632,3.98
WI_1,FOODS_3_633,2.88
WI_1,FOODS_3_634,4.48
WI_1,FOODS_3_635,1.0
WI_1,FOODS_3_636,3.5
WI_1,FOODS_3_637,2.98
WI_1,FOODS_3_638,1.5
WI_1,FOODS_3_639,1.98
WI_1,FOODS_3_640,1.5
WI_1,FOODS_3_641,2.0
WI_1,FOODS_3_642,3.48
WI_1,FOODS_3_643,1.98
WI_1,FOODS_3_644,1.98
WI_1,FOODS_3_645,2.88
WI_1,FOODS_3_646,2.84
WI_1,FOODS_3_647,1.18
WI_1,FOODS_3_648,1.0
WI_1,FOODS_3_649,5.48
WI_1,FOODS_3_650,2.98
WI_1,FOODS_3_651,3.72
WI_1,FOODS_3_652,3.98
WI_1,FOODS_3_653,3.98
WI_1,FOODS_3_654,1.48
WI_1,FOODS_3_655,1.98
WI_1,FOODS_3_656,2.98
WI_1,FOODS_3_657,3.0
WI_1,FOODS_3_658,2.78
WI_1,FOODS_3_659,2.98
WI_1,FOODS_3_660,1.28
WI_1,FOODS_3_661,3.28
WI_1,FOODS_3_662,2.5
WI_1,FOODS_3_663,1.98
WI_1,FOODS_3_664,1.97
WI_1,FOODS_3_665,2.98
WI_1,FOODS_3_666,2.47
WI_1,FOODS_3_667,1.98
WI_1,FOODS_3_668,1.48
WI_1,FOODS_3_669,0.58
WI_1,FOODS_3_670,1.88
WI_1,FOODS_3_671,1.98
WI_1,FOODS_3_672,1.98
WI_1,FOODS_3_673,5.98
WI_1,FOODS_3_674,2.98
WI_1,FOODS_3_675,2.28
WI_1,FOODS_3_676,6.98
WI_1,FOODS_3_677,3.98
WI_1,FOODS_3_678,4.88
WI_1,FOODS_3_679,3.58
WI_1,FOODS_3_680,2.5
WI_1,FOODS_3_681,1.25
WI_1,FOODS_3_682,3.5
WI_1,FOODS_3_683,2.5
WI_1,FOODS_3_684,1.98
WI_1,FOODS_3_685,2.28
WI_1,FOODS_3_686,3.88
WI_1,FOODS_3_687,2.78
WI_1,FOODS_3_688,1.88
WI_1,FOODS_3_689,2.68
WI_1,FOODS_3_690,9.98
WI_1,FOODS_3_691,7.48
WI_1,FOODS_3_692,0.88
WI_1,FOODS_3_693,3.48
WI_1,FOODS_3_694,1.48
WI_1,FOODS_3_695,3.98
WI_1,FOODS_3_696,4.5
WI_1,FOODS_3_697,3.33
WI_1,FOODS_3_698,1.0
WI_1,FOODS_3_700,2.5
WI_1,FOODS_3_701,2.24
WI_1,FOODS_3_702,3.28
WI_1,FOODS_3_703,1.98
WI_1,FOODS_3_704,4.28
WI_1,FOODS_3_705,3.88
WI_1,FOODS_3_706,1.98
WI_1,FOODS_3_707,0.98
WI_1,FOODS_3_708,2.98
WI_1,FOODS_3_709,1.92
WI_1,FOODS_3_710,2.98
WI_1,FOODS_3_711,0.2
WI_1,FOODS_3_712,3.48
WI_1,FOODS_3_713,3.78
WI_1,FOODS_3_714,1.48
WI_1,FOODS_3_715,3.98
WI_1,FOODS_3_716,1.78
WI_1,FOODS_3_717,1.98
WI_1,FOODS_3_718,1.0
WI_1,FOODS_3_719,2.18
WI_1,FOODS_3_720,3.98
WI_1,FOODS_3_721,1.98
WI_1,FOODS_3_722,2.5
WI_1,FOODS_3_723,1.25
WI_1,FOODS_3_724,6.88
WI_1,FOODS_3_725,2.58
WI_1,FOODS_3_726,2.5
WI_1,FOODS_3_727,3.98
WI_1,FOODS_3_729,3.52
WI_1,FOODS_3_730,3.98
